case,resolution,steps,tau,force_z,subsamples,geometry_workers,source_dump,particle_filter,n_particles,porosity_psc,mean_uz_fluid,superficial_uz,max_uz,permeability_lu,K_over_skeleton_same_resolution,momentum_residual,particle_force_sum_x_lu,particle_force_sum_y_lu,particle_force_sum_z_lu,particle_force_norm_sum_lu,fluid_imb_sum_x_lu,fluid_imb_sum_y_lu,fluid_imb_sum_z_lu,particle_fluid_momentum_closure_lu,domain_body_force_z_lu,fluid_volume_body_force_z_lu
baseline,320,360,0.72,2e-07,2,12,/data1/wangjian/lbm-imb-dem-couple-storage/data/production/3d_pebble_bed/local_windows/strong_force_chain/fines_traj_900.dump,all,1359,0.2989593734741211,4.28700329902978e-06,1.281639820359433e-06,2.2728342543492252e-05,0.4699346007984587,,4.440901625941192e-15,1.7510223526498404e-05,1.2441467721323909e-05,4.6773316738421675,4.677331673891491,-1.7510223526500715e-05,-1.2441467721332813e-05,-4.677331673842163,4.440901625941192e-15,6.553599999999999,1.95926015
